quote_id,ts,market_symbol,market_name,local_symbol,strike,right,side,bid,ask,mid,spread,bid_size,ask_size,implied_prob
411,2026-05-27T02:03:20.092894+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
412,2026-05-27T02:06:20.125197+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
413,2026-05-27T02:09:20.206524+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
414,2026-05-27T02:10:20.161021+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
415,2026-05-27T02:12:20.327485+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
416,2026-05-27T02:13:20.376283+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
417,2026-05-27T02:15:20.676468+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
418,2026-05-27T02:16:20.397384+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
419,2026-05-27T02:18:20.472818+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
420,2026-05-27T02:18:20.882168+00:00,GOVPARTYLA-27,Will the Republican party win the governorship in Louisiana,GOVPARTYLA-27-D,0.0,P,NO,0.08,0.15,0.115,0.07,,,0.115
421,2026-05-27T02:19:20.596015+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
422,2026-05-27T02:21:20.723663+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
423,2026-05-27T02:22:20.707484+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
424,2026-05-27T02:25:20.902593+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
425,2026-05-27T02:26:20.818419+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
426,2026-05-27T02:30:21.127165+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
427,2026-05-27T02:32:21.351576+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
428,2026-05-27T02:34:21.379788+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
429,2026-05-27T02:36:21.422786+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
430,2026-05-27T02:36:21.990888+00:00,GOVPARTYLA-27,Will the Republican party win the governorship in Louisiana,GOVPARTYLA-27-D,0.0,P,NO,0.08,0.15,0.115,0.07,,,0.115
431,2026-05-27T02:39:21.700851+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
432,2026-05-27T02:40:21.712705+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
433,2026-05-27T02:43:42.347807+00:00,GOVPARTYLA-27,Will the Republican party win the governorship in Louisiana,GOVPARTYLA-27-D,0.0,C,YES,0.08,0.15,0.115,0.07,,,0.115
434,2026-05-27T02:43:42.864470+00:00,CONTROLH-2028,Will the Republican party win the House in 2028?,CONTROLH-2028-D,0.0,P,NO,0.66,0.74,0.7,0.08,,,0.7
435,2026-05-27T02:46:22.742979+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
436,2026-05-27T02:46:23.232183+00:00,GOVPARTYLA-27,Will the Republican party win the governorship in Louisiana,GOVPARTYLA-27-D,0.0,P,NO,0.08,0.15,0.115,0.07,,,0.115
437,2026-05-27T02:46:23.729373+00:00,CONTROLS-2028,Will the Republican party win the Senate in 2028?,CONTROLS-2028-D,0.0,P,NO,0.5,0.59,0.545,0.09,,,0.545
438,2026-05-27T02:46:24.134622+00:00,CONTROLS-2028,Will the Republican party win the Senate in 2028?,CONTROLS-2028-D,0.0,C,YES,0.5,0.59,0.545,0.09,,,0.545
439,2026-05-27T02:47:22.120065+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
440,2026-05-27T02:49:22.282629+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
441,2026-05-27T02:50:22.314274+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
442,2026-05-27T02:53:22.600011+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
443,2026-05-27T02:56:22.652106+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
444,2026-05-27T02:57:22.594289+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
445,2026-05-27T03:00:22.640758+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
446,2026-05-27T03:02:22.722000+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
447,2026-05-27T03:03:18.933912+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
448,2026-05-27T03:03:20.016220+00:00,GOVPARTYLA-27,Will the Republican party win the governorship in Louisiana,GOVPARTYLA-27-D,0.0,P,NO,0.08,0.15,0.115,0.07,,,0.115
449,2026-05-27T03:03:21.082970+00:00,GOVPARTYLA-27,Will the Republican party win the governorship in Louisiana,GOVPARTYLA-27-D,0.0,C,YES,0.08,0.15,0.115,0.07,,,0.115
450,2026-05-27T03:03:21.973759+00:00,CONTROLH-2028,Will the Republican party win the House in 2028?,CONTROLH-2028-D,0.0,P,NO,0.66,0.74,0.7,0.08,,,0.7
451,2026-05-27T03:03:22.734220+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
452,2026-05-27T03:03:23.040424+00:00,CONTROLH-2028,Will the Republican party win the House in 2028?,CONTROLH-2028-D,0.0,C,YES,0.66,0.74,0.7,0.08,,,0.7
453,2026-05-27T03:03:24.083013+00:00,CONTROLS-2028,Will the Republican party win the Senate in 2028?,CONTROLS-2028-D,0.0,P,NO,0.5,0.59,0.545,0.09,,,0.545
454,2026-05-27T03:03:25.159365+00:00,CONTROLS-2028,Will the Republican party win the Senate in 2028?,CONTROLS-2028-D,0.0,C,YES,0.5,0.59,0.545,0.09,,,0.545
455,2026-05-27T03:04:17.698133+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
456,2026-05-27T03:04:18.066190+00:00,GOVPARTYLA-27,Will the Republican party win the governorship in Louisiana,GOVPARTYLA-27-D,0.0,P,NO,0.08,0.15,0.115,0.07,,,0.115
457,2026-05-27T03:04:18.445873+00:00,GOVPARTYLA-27,Will the Republican party win the governorship in Louisiana,GOVPARTYLA-27-D,0.0,C,YES,0.08,0.15,0.115,0.07,,,0.115
458,2026-05-27T03:04:18.701678+00:00,CONTROLH-2028,Will the Republican party win the House in 2028?,CONTROLH-2028-D,0.0,P,NO,0.66,0.74,0.7,0.08,,,0.7
459,2026-05-27T03:04:18.986395+00:00,CONTROLH-2028,Will the Republican party win the House in 2028?,CONTROLH-2028-D,0.0,C,YES,0.66,0.74,0.7,0.08,,,0.7
460,2026-05-27T03:04:19.387480+00:00,CONTROLS-2028,Will the Republican party win the Senate in 2028?,CONTROLS-2028-D,0.0,P,NO,0.5,0.59,0.545,0.09,,,0.545
461,2026-05-27T03:04:19.776449+00:00,CONTROLS-2028,Will the Republican party win the Senate in 2028?,CONTROLS-2028-D,0.0,C,YES,0.5,0.59,0.545,0.09,,,0.545
462,2026-05-27T03:04:22.765555+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
463,2026-05-27T03:05:17.631924+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
464,2026-05-27T03:05:19.183006+00:00,GOVPARTYLA-27,Will the Republican party win the governorship in Louisiana,GOVPARTYLA-27-D,0.0,P,NO,0.08,0.15,0.115,0.07,,,0.115
465,2026-05-27T03:05:19.566346+00:00,GOVPARTYLA-27,Will the Republican party win the governorship in Louisiana,GOVPARTYLA-27-D,0.0,C,YES,0.08,0.15,0.115,0.07,,,0.115
466,2026-05-27T03:05:20.170427+00:00,CONTROLH-2028,Will the Republican party win the House in 2028?,CONTROLH-2028-D,0.0,P,NO,0.66,0.74,0.7,0.08,,,0.7
467,2026-05-27T03:05:20.566359+00:00,CONTROLH-2028,Will the Republican party win the House in 2028?,CONTROLH-2028-D,0.0,C,YES,0.66,0.74,0.7,0.08,,,0.7
468,2026-05-27T03:05:20.844901+00:00,CONTROLS-2028,Will the Republican party win the Senate in 2028?,CONTROLS-2028-D,0.0,P,NO,0.5,0.59,0.545,0.09,,,0.545
469,2026-05-27T03:05:21.329645+00:00,CONTROLS-2028,Will the Republican party win the Senate in 2028?,CONTROLS-2028-D,0.0,C,YES,0.5,0.59,0.545,0.09,,,0.545
470,2026-05-27T03:06:17.702834+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
471,2026-05-27T03:06:18.093010+00:00,GOVPARTYLA-27,Will the Republican party win the governorship in Louisiana,GOVPARTYLA-27-D,0.0,P,NO,0.08,0.15,0.115,0.07,,,0.115
472,2026-05-27T03:06:18.477781+00:00,GOVPARTYLA-27,Will the Republican party win the governorship in Louisiana,GOVPARTYLA-27-D,0.0,C,YES,0.08,0.15,0.115,0.07,,,0.115
473,2026-05-27T03:06:18.814866+00:00,CONTROLH-2028,Will the Republican party win the House in 2028?,CONTROLH-2028-D,0.0,P,NO,0.66,0.74,0.7,0.08,,,0.7
474,2026-05-27T03:06:19.130288+00:00,CONTROLH-2028,Will the Republican party win the House in 2028?,CONTROLH-2028-D,0.0,C,YES,0.66,0.74,0.7,0.08,,,0.7
475,2026-05-27T03:06:19.499746+00:00,CONTROLS-2028,Will the Republican party win the Senate in 2028?,CONTROLS-2028-D,0.0,P,NO,0.5,0.59,0.545,0.09,,,0.545
476,2026-05-27T03:06:19.866397+00:00,CONTROLS-2028,Will the Republican party win the Senate in 2028?,CONTROLS-2028-D,0.0,C,YES,0.5,0.59,0.545,0.09,,,0.545
477,2026-05-27T03:06:22.741088+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
478,2026-05-27T03:06:23.073707+00:00,GOVPARTYLA-27,Will the Republican party win the governorship in Louisiana,GOVPARTYLA-27-D,0.0,P,NO,0.08,0.15,0.115,0.07,,,0.115
479,2026-05-27T03:07:17.772911+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
480,2026-05-27T03:07:18.297717+00:00,GOVPARTYLA-27,Will the Republican party win the governorship in Louisiana,GOVPARTYLA-27-D,0.0,P,NO,0.08,0.15,0.115,0.07,,,0.115
481,2026-05-27T03:07:18.610265+00:00,GOVPARTYLA-27,Will the Republican party win the governorship in Louisiana,GOVPARTYLA-27-D,0.0,C,YES,0.08,0.15,0.115,0.07,,,0.115
482,2026-05-27T03:07:18.973353+00:00,CONTROLH-2028,Will the Republican party win the House in 2028?,CONTROLH-2028-D,0.0,P,NO,0.66,0.74,0.7,0.08,,,0.7
483,2026-05-27T03:07:19.252548+00:00,CONTROLH-2028,Will the Republican party win the House in 2028?,CONTROLH-2028-D,0.0,C,YES,0.66,0.74,0.7,0.08,,,0.7
484,2026-05-27T03:07:19.607143+00:00,CONTROLS-2028,Will the Republican party win the Senate in 2028?,CONTROLS-2028-D,0.0,P,NO,0.5,0.59,0.545,0.09,,,0.545
485,2026-05-27T03:07:20.002490+00:00,CONTROLS-2028,Will the Republican party win the Senate in 2028?,CONTROLS-2028-D,0.0,C,YES,0.5,0.59,0.545,0.09,,,0.545
486,2026-05-27T03:08:17.867902+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
487,2026-05-27T03:08:18.315351+00:00,GOVPARTYLA-27,Will the Republican party win the governorship in Louisiana,GOVPARTYLA-27-D,0.0,P,NO,0.08,0.15,0.115,0.07,,,0.115
488,2026-05-27T03:08:18.675105+00:00,GOVPARTYLA-27,Will the Republican party win the governorship in Louisiana,GOVPARTYLA-27-D,0.0,C,YES,0.08,0.15,0.115,0.07,,,0.115
489,2026-05-27T03:08:18.975249+00:00,CONTROLH-2028,Will the Republican party win the House in 2028?,CONTROLH-2028-D,0.0,P,NO,0.66,0.74,0.7,0.08,,,0.7
490,2026-05-27T03:08:19.460500+00:00,CONTROLH-2028,Will the Republican party win the House in 2028?,CONTROLH-2028-D,0.0,C,YES,0.66,0.74,0.7,0.08,,,0.7
491,2026-05-27T03:08:19.853477+00:00,CONTROLS-2028,Will the Republican party win the Senate in 2028?,CONTROLS-2028-D,0.0,P,NO,0.5,0.59,0.545,0.09,,,0.545
492,2026-05-27T03:08:20.315519+00:00,CONTROLS-2028,Will the Republican party win the Senate in 2028?,CONTROLS-2028-D,0.0,C,YES,0.5,0.59,0.545,0.09,,,0.545
493,2026-05-27T03:09:17.826631+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
494,2026-05-27T03:09:18.306129+00:00,GOVPARTYLA-27,Will the Republican party win the governorship in Louisiana,GOVPARTYLA-27-D,0.0,P,NO,0.08,0.15,0.115,0.07,,,0.115
495,2026-05-27T03:09:18.772225+00:00,GOVPARTYLA-27,Will the Republican party win the governorship in Louisiana,GOVPARTYLA-27-D,0.0,C,YES,0.08,0.15,0.115,0.07,,,0.115
496,2026-05-27T03:09:19.142847+00:00,CONTROLH-2028,Will the Republican party win the House in 2028?,CONTROLH-2028-D,0.0,P,NO,0.66,0.74,0.7,0.08,,,0.7
497,2026-05-27T03:09:19.573287+00:00,CONTROLH-2028,Will the Republican party win the House in 2028?,CONTROLH-2028-D,0.0,C,YES,0.66,0.74,0.7,0.08,,,0.7
498,2026-05-27T03:09:19.966415+00:00,CONTROLS-2028,Will the Republican party win the Senate in 2028?,CONTROLS-2028-D,0.0,P,NO,0.5,0.59,0.545,0.09,,,0.545
499,2026-05-27T03:09:20.289624+00:00,CONTROLS-2028,Will the Republican party win the Senate in 2028?,CONTROLS-2028-D,0.0,C,YES,0.5,0.59,0.545,0.09,,,0.545
500,2026-05-27T03:09:23.258948+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
501,2026-05-27T03:10:17.917582+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
502,2026-05-27T03:10:18.406794+00:00,GOVPARTYLA-27,Will the Republican party win the governorship in Louisiana,GOVPARTYLA-27-D,0.0,P,NO,0.08,0.15,0.115,0.07,,,0.115
503,2026-05-27T03:10:18.727379+00:00,GOVPARTYLA-27,Will the Republican party win the governorship in Louisiana,GOVPARTYLA-27-D,0.0,C,YES,0.08,0.15,0.115,0.07,,,0.115
504,2026-05-27T03:10:19.091948+00:00,CONTROLH-2028,Will the Republican party win the House in 2028?,CONTROLH-2028-D,0.0,P,NO,0.66,0.74,0.7,0.08,,,0.7
505,2026-05-27T03:10:19.434197+00:00,CONTROLH-2028,Will the Republican party win the House in 2028?,CONTROLH-2028-D,0.0,C,YES,0.66,0.74,0.7,0.08,,,0.7
506,2026-05-27T03:10:19.792380+00:00,CONTROLS-2028,Will the Republican party win the Senate in 2028?,CONTROLS-2028-D,0.0,P,NO,0.5,0.59,0.545,0.09,,,0.545
507,2026-05-27T03:10:20.131831+00:00,CONTROLS-2028,Will the Republican party win the Senate in 2028?,CONTROLS-2028-D,0.0,C,YES,0.5,0.59,0.545,0.09,,,0.545
508,2026-05-27T03:10:22.961354+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
509,2026-05-27T03:11:17.999386+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
510,2026-05-27T03:11:18.443484+00:00,GOVPARTYLA-27,Will the Republican party win the governorship in Louisiana,GOVPARTYLA-27-D,0.0,P,NO,0.08,0.15,0.115,0.07,,,0.115
511,2026-05-27T03:11:18.822000+00:00,GOVPARTYLA-27,Will the Republican party win the governorship in Louisiana,GOVPARTYLA-27-D,0.0,C,YES,0.08,0.15,0.115,0.07,,,0.115
512,2026-05-27T03:11:19.213179+00:00,CONTROLH-2028,Will the Republican party win the House in 2028?,CONTROLH-2028-D,0.0,P,NO,0.66,0.74,0.7,0.08,,,0.7
513,2026-05-27T03:11:19.510516+00:00,CONTROLH-2028,Will the Republican party win the House in 2028?,CONTROLH-2028-D,0.0,C,YES,0.66,0.74,0.7,0.08,,,0.7
514,2026-05-27T03:11:19.970493+00:00,CONTROLS-2028,Will the Republican party win the Senate in 2028?,CONTROLS-2028-D,0.0,P,NO,0.5,0.59,0.545,0.09,,,0.545
515,2026-05-27T03:11:20.307177+00:00,CONTROLS-2028,Will the Republican party win the Senate in 2028?,CONTROLS-2028-D,0.0,C,YES,0.5,0.59,0.545,0.09,,,0.545
516,2026-05-27T03:12:18.019698+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
517,2026-05-27T03:12:18.586110+00:00,GOVPARTYLA-27,Will the Republican party win the governorship in Louisiana,GOVPARTYLA-27-D,0.0,P,NO,0.08,0.15,0.115,0.07,,,0.115
518,2026-05-27T03:12:18.968983+00:00,GOVPARTYLA-27,Will the Republican party win the governorship in Louisiana,GOVPARTYLA-27-D,0.0,C,YES,0.08,0.15,0.115,0.07,,,0.115
519,2026-05-27T03:12:19.332649+00:00,CONTROLH-2028,Will the Republican party win the House in 2028?,CONTROLH-2028-D,0.0,P,NO,0.66,0.74,0.7,0.08,,,0.7
520,2026-05-27T03:12:19.670861+00:00,CONTROLH-2028,Will the Republican party win the House in 2028?,CONTROLH-2028-D,0.0,C,YES,0.66,0.74,0.7,0.08,,,0.7
521,2026-05-27T03:12:20.071817+00:00,CONTROLS-2028,Will the Republican party win the Senate in 2028?,CONTROLS-2028-D,0.0,P,NO,0.5,0.59,0.545,0.09,,,0.545
522,2026-05-27T03:12:20.415985+00:00,CONTROLS-2028,Will the Republican party win the Senate in 2028?,CONTROLS-2028-D,0.0,C,YES,0.5,0.59,0.545,0.09,,,0.545
523,2026-05-27T03:12:23.195379+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
524,2026-05-27T03:13:18.081431+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
525,2026-05-27T03:13:18.522489+00:00,GOVPARTYLA-27,Will the Republican party win the governorship in Louisiana,GOVPARTYLA-27-D,0.0,P,NO,0.08,0.15,0.115,0.07,,,0.115
526,2026-05-27T03:13:18.918280+00:00,GOVPARTYLA-27,Will the Republican party win the governorship in Louisiana,GOVPARTYLA-27-D,0.0,C,YES,0.08,0.15,0.115,0.07,,,0.115
527,2026-05-27T03:13:19.239714+00:00,CONTROLH-2028,Will the Republican party win the House in 2028?,CONTROLH-2028-D,0.0,P,NO,0.66,0.74,0.7,0.08,,,0.7
528,2026-05-27T03:13:19.597337+00:00,CONTROLH-2028,Will the Republican party win the House in 2028?,CONTROLH-2028-D,0.0,C,YES,0.66,0.74,0.7,0.08,,,0.7
529,2026-05-27T03:13:20.033236+00:00,CONTROLS-2028,Will the Republican party win the Senate in 2028?,CONTROLS-2028-D,0.0,P,NO,0.5,0.59,0.545,0.09,,,0.545
530,2026-05-27T03:13:20.442943+00:00,CONTROLS-2028,Will the Republican party win the Senate in 2028?,CONTROLS-2028-D,0.0,C,YES,0.5,0.59,0.545,0.09,,,0.545
531,2026-05-27T03:14:03.332792+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
532,2026-05-27T03:14:04.450100+00:00,GOVPARTYLA-27,Will the Republican party win the governorship in Louisiana,GOVPARTYLA-27-D,0.0,P,NO,0.08,0.15,0.115,0.07,,,0.115
533,2026-05-27T03:14:18.083989+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
534,2026-05-27T03:14:18.522706+00:00,GOVPARTYLA-27,Will the Republican party win the governorship in Louisiana,GOVPARTYLA-27-D,0.0,P,NO,0.08,0.15,0.115,0.07,,,0.115
535,2026-05-27T03:14:18.966176+00:00,GOVPARTYLA-27,Will the Republican party win the governorship in Louisiana,GOVPARTYLA-27-D,0.0,C,YES,0.08,0.15,0.115,0.07,,,0.115
536,2026-05-27T03:14:19.318455+00:00,CONTROLH-2028,Will the Republican party win the House in 2028?,CONTROLH-2028-D,0.0,P,NO,0.66,0.74,0.7,0.08,,,0.7
537,2026-05-27T03:14:19.980342+00:00,CONTROLH-2028,Will the Republican party win the House in 2028?,CONTROLH-2028-D,0.0,C,YES,0.66,0.74,0.7,0.08,,,0.7
538,2026-05-27T03:14:20.345938+00:00,CONTROLS-2028,Will the Republican party win the Senate in 2028?,CONTROLS-2028-D,0.0,P,NO,0.5,0.59,0.545,0.09,,,0.545
539,2026-05-27T03:14:20.705524+00:00,CONTROLS-2028,Will the Republican party win the Senate in 2028?,CONTROLS-2028-D,0.0,C,YES,0.5,0.59,0.545,0.09,,,0.545
540,2026-05-27T03:15:18.128086+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
541,2026-05-27T03:15:18.496513+00:00,GOVPARTYLA-27,Will the Republican party win the governorship in Louisiana,GOVPARTYLA-27-D,0.0,P,NO,0.08,0.15,0.115,0.07,,,0.115
542,2026-05-27T03:15:18.816669+00:00,GOVPARTYLA-27,Will the Republican party win the governorship in Louisiana,GOVPARTYLA-27-D,0.0,C,YES,0.08,0.15,0.115,0.07,,,0.115
543,2026-05-27T03:15:19.116354+00:00,CONTROLH-2028,Will the Republican party win the House in 2028?,CONTROLH-2028-D,0.0,P,NO,0.66,0.74,0.7,0.08,,,0.7
544,2026-05-27T03:15:19.513504+00:00,CONTROLH-2028,Will the Republican party win the House in 2028?,CONTROLH-2028-D,0.0,C,YES,0.66,0.74,0.7,0.08,,,0.7
545,2026-05-27T03:15:19.909846+00:00,CONTROLS-2028,Will the Republican party win the Senate in 2028?,CONTROLS-2028-D,0.0,P,NO,0.5,0.59,0.545,0.09,,,0.545
546,2026-05-27T03:15:20.249245+00:00,CONTROLS-2028,Will the Republican party win the Senate in 2028?,CONTROLS-2028-D,0.0,C,YES,0.5,0.59,0.545,0.09,,,0.545
547,2026-05-27T03:15:23.301398+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
548,2026-05-27T03:15:36.110941+00:00,CHINAUSGDP,Will China overtake US GDP by 2030?,CHINAUSGDP-30,0.0,C,YES,0.19,0.23,0.21,0.04,,,0.21
